symbol,ts,rate
BTCUSDT,2024-01-19 16:00:00,-0.00013507643440604627
BTCUSDT,2024-01-20 00:00:00,-0.00010766152191214656
BTCUSDT,2024-01-20 08:00:00,-1.3015583318964288e-05
BTCUSDT,2024-01-20 16:00:00,-0.00015757379989434346
BTCUSDT,2024-01-21 00:00:00,-0.00016660734443172296
BTCUSDT,2024-01-21 08:00:00,-1.2930557230843497e-05
BTCUSDT,2024-01-21 16:00:00,-8.700653821145084e-05
BTCUSDT,2024-01-22 00:00:00,-8.118559998552302e-05
BTCUSDT,2024-01-22 08:00:00,0.00024538131368316004
BTCUSDT,2024-01-22 16:00:00,-0.0002461181197003485
BTCUSDT,2024-01-23 00:00:00,9.748783738652272e-05
BTCUSDT,2024-01-23 08:00:00,-0.00020502932418504352
BTCUSDT,2024-01-23 16:00:00,-0.0002985545815818223
BTCUSDT,2024-01-24 00:00:00,-8.956569476879789e-05
BTCUSDT,2024-01-24 08:00:00,-0.00012102057566179477
BTCUSDT,2024-01-24 16:00:00,-0.0003275095669968227
BTCUSDT,2024-01-25 00:00:00,1.7487938968853486e-05
BTCUSDT,2024-01-25 08:00:00,-6.087128109822129e-05
BTCUSDT,2024-01-25 16:00:00,-0.00020050368081116004
BTCUSDT,2024-01-26 00:00:00,-2.9389935388177094e-05
BTCUSDT,2024-01-26 08:00:00,0.0002647607811708068
BTCUSDT,2024-01-26 16:00:00,0.00014744489188972873
BTCUSDT,2024-01-27 00:00:00,-9.110395038083397e-05
BTCUSDT,2024-01-27 08:00:00,-8.437558249789479e-05
BTCUSDT,2024-01-27 16:00:00,0.00024753218498845377
BTCUSDT,2024-01-28 00:00:00,0.00011268336502015232
BTCUSDT,2024-01-28 08:00:00,-8.396560100895368e-05
BTCUSDT,2024-01-28 16:00:00,1.5554173182344534e-05
BTCUSDT,2024-01-29 00:00:00,-5.2950743923877665e-05
BTCUSDT,2024-01-29 08:00:00,0.00014296348726720452
BTCUSDT,2024-01-29 16:00:00,-0.00020959888862132742
BTCUSDT,2024-01-30 00:00:00,-8.669135418281718e-05
BTCUSDT,2024-01-30 08:00:00,-7.457990448629217e-05
BTCUSDT,2024-01-30 16:00:00,-3.3824266316417554e-05
BTCUSDT,2024-01-31 00:00:00,-0.00018500171757892828
BTCUSDT,2024-01-31 08:00:00,0.00017760870203459726
BTCUSDT,2024-01-31 16:00:00,0.0002024734392144786
BTCUSDT,2024-02-01 00:00:00,9.421156829666436e-05
BTCUSDT,2024-02-01 08:00:00,-0.0002410691780783503
BTCUSDT,2024-02-01 16:00:00,-2.9650610312211385e-05
BTCUSDT,2024-02-02 00:00:00,-0.00011092340835692395
BTCUSDT,2024-02-02 08:00:00,0.00017894640043615237
BTCUSDT,2024-02-02 16:00:00,-0.00024062896835054602
BTCUSDT,2024-02-03 00:00:00,-0.00022173563554764552
BTCUSDT,2024-02-03 08:00:00,-7.528966561172169e-06
BTCUSDT,2024-02-03 16:00:00,-3.0712624259811345e-05
BTCUSDT,2024-02-04 00:00:00,0.00017352437265718139
BTCUSDT,2024-02-04 08:00:00,-8.061052696575638e-05
BTCUSDT,2024-02-04 16:00:00,-0.0002148454276125444
BTCUSDT,2024-02-05 00:00:00,-5.4235496858158856e-05
BTCUSDT,2024-02-05 08:00:00,-6.503373628052289e-05
BTCUSDT,2024-02-05 16:00:00,0.00028781619062439207
BTCUSDT,2024-02-06 00:00:00,5.9522694161873324e-05
BTCUSDT,2024-02-06 08:00:00,-5.422289618423439e-05
BTCUSDT,2024-02-06 16:00:00,-0.00028755317108326866
BTCUSDT,2024-02-07 00:00:00,8.984058913018154e-05
BTCUSDT,2024-02-07 08:00:00,4.746224101333566e-05
BTCUSDT,2024-02-07 16:00:00,0.00022330616826740193
BTCUSDT,2024-02-08 00:00:00,0.00023438126724651146
BTCUSDT,2024-02-08 08:00:00,-0.00017831667226520244
BTCUSDT,2024-02-08 16:00:00,-0.00010066843677889451
BTCUSDT,2024-02-09 00:00:00,-0.00013658273036535985
BTCUSDT,2024-02-09 08:00:00,-0.00035953041880712596
BTCUSDT,2024-02-09 16:00:00,3.201093006169673e-05
BTCUSDT,2024-02-10 00:00:00,5.893745836110145e-05
BTCUSDT,2024-02-10 08:00:00,0.00010302644368415939
BTCUSDT,2024-02-10 16:00:00,-7.285314701978277e-05
BTCUSDT,2024-02-11 00:00:00,6.370849412666774e-05
BTCUSDT,2024-02-11 08:00:00,0.00027900544132675664
BTCUSDT,2024-02-11 16:00:00,0.00012300375366494924
BTCUSDT,2024-02-12 00:00:00,5.848229963614102e-05
BTCUSDT,2024-02-12 08:00:00,-0.00011486892153314123
BTCUSDT,2024-02-12 16:00:00,0.00011445636006658666
BTCUSDT,2024-02-13 00:00:00,-5.9449736926291775e-06
BTCUSDT,2024-02-13 08:00:00,-6.923648288513703e-05
BTCUSDT,2024-02-13 16:00:00,0.00017353250068746298
BTCUSDT,2024-02-14 00:00:00,0.00014260116611575745
BTCUSDT,2024-02-14 08:00:00,1.0732854854942942e-05
BTCUSDT,2024-02-14 16:00:00,-0.0002127498974762899
BTCUSDT,2024-02-15 00:00:00,-3.911512451104711e-05
BTCUSDT,2024-02-15 08:00:00,-0.0001324787611094265
BTCUSDT,2024-02-15 16:00:00,0.00011208021552461855
BTCUSDT,2024-02-16 00:00:00,-0.00014323020089147026
BTCUSDT,2024-02-16 08:00:00,0.00017881942815888078
BTCUSDT,2024-02-16 16:00:00,4.931450290474813e-05
BTCUSDT,2024-02-17 00:00:00,0.00017442175537028825
BTCUSDT,2024-02-17 08:00:00,5.465032657148361e-05
BTCUSDT,2024-02-17 16:00:00,-0.00021389084042626864
BTCUSDT,2024-02-18 00:00:00,-0.00010070247306723674
BTCUSDT,2024-02-18 08:00:00,-8.800677891617842e-05
BTCUSDT,2024-02-18 16:00:00,0.00019315205867031222
BTCUSDT,2024-02-19 00:00:00,-3.1443413862228325e-05
BTCUSDT,2024-02-19 08:00:00,-3.985227581627115e-05
BTCUSDT,2024-02-19 16:00:00,-6.254764434444448e-05
BTCUSDT,2024-02-20 00:00:00,0.00010435808111651756
BTCUSDT,2024-02-20 08:00:00,-0.0001727404582957438
BTCUSDT,2024-02-20 16:00:00,6.449970147395101e-05
BTCUSDT,2024-02-21 00:00:00,-3.877752028047151e-06
BTCUSDT,2024-02-21 08:00:00,-6.647823518549107e-05
BTCUSDT,2024-02-21 16:00:00,5.424230626984653e-05
BTCUSDT,2024-02-22 00:00:00,-0.0002519374632782041
BTCUSDT,2024-02-22 08:00:00,-0.00020506644122342783
BTCUSDT,2024-02-22 16:00:00,-0.00023040831804969816
BTCUSDT,2024-02-23 00:00:00,0.000333815611862379
BTCUSDT,2024-02-23 08:00:00,0.00010459292193376054
BTCUSDT,2024-02-23 16:00:00,1.5238726979063068e-05
BTCUSDT,2024-02-24 00:00:00,8.223855781017227e-07
BTCUSDT,2024-02-24 08:00:00,2.8433021994066294e-05
BTCUSDT,2024-02-24 16:00:00,0.00023782935193779385
BTCUSDT,2024-02-25 00:00:00,-0.00023457066986919313
BTCUSDT,2024-02-25 08:00:00,-0.00010564207870703899
BTCUSDT,2024-02-25 16:00:00,-0.00012887619002209744
BTCUSDT,2024-02-26 00:00:00,0.00012545862825930035
BTCUSDT,2024-02-26 08:00:00,-0.0002631234381589658
BTCUSDT,2024-02-26 16:00:00,0.00017724640870415154
BTCUSDT,2024-02-27 00:00:00,-6.965399472663708e-05
BTCUSDT,2024-02-27 08:00:00,0.00020682870198959137
BTCUSDT,2024-02-27 16:00:00,0.0002615146199388748
BTCUSDT,2024-02-28 00:00:00,4.2475395183394284e-05
BTCUSDT,2024-02-28 08:00:00,0.00013452365533723307
BTCUSDT,2024-02-28 16:00:00,-0.00012171021740552999
BTCUSDT,2024-02-29 00:00:00,9.768620414260451e-06
BTCUSDT,2024-02-29 08:00:00,-8.510673997624653e-05
BTCUSDT,2024-02-29 16:00:00,-0.00011683821493246546
BTCUSDT,2024-03-01 00:00:00,-0.00010989334493140688
BTCUSDT,2024-03-01 08:00:00,-8.430103872542733e-05
BTCUSDT,2024-03-01 16:00:00,5.99786853158851e-05
BTCUSDT,2024-03-02 00:00:00,-0.00013184964872932462
BTCUSDT,2024-03-02 08:00:00,8.102836269918779e-05
BTCUSDT,2024-03-02 16:00:00,2.34000595517031e-05
BTCUSDT,2024-03-03 00:00:00,-7.118559447117865e-07
BTCUSDT,2024-03-03 08:00:00,0.00012379248906462022
BTCUSDT,2024-03-03 16:00:00,0.0002942995967581157
BTCUSDT,2024-03-04 00:00:00,-0.0002184469229289099
BTCUSDT,2024-03-04 08:00:00,-8.931326008929593e-05
BTCUSDT,2024-03-04 16:00:00,-0.00015626126611088822
BTCUSDT,2024-03-05 00:00:00,0.00011953282987984737
BTCUSDT,2024-03-05 08:00:00,6.016477474125095e-05
BTCUSDT,2024-03-05 16:00:00,-0.0003030067551053829
BTCUSDT,2024-03-06 00:00:00,0.00021089332039620073
BTCUSDT,2024-03-06 08:00:00,2.303778131859028e-07
BTCUSDT,2024-03-06 16:00:00,6.248114175131276e-05
BTCUSDT,2024-03-07 00:00:00,0.00020077741391852372
BTCUSDT,2024-03-07 08:00:00,8.712230049605517e-05
BTCUSDT,2024-03-07 16:00:00,-0.00022588583587775622
BTCUSDT,2024-03-08 00:00:00,-0.00018832051456295763
BTCUSDT,2024-03-08 08:00:00,-0.00011985091859376162
BTCUSDT,2024-03-08 16:00:00,0.00013775736205818908
BTCUSDT,2024-03-09 00:00:00,0.00010404094137328094
BTCUSDT,2024-03-09 08:00:00,-6.91756765310348e-05
BTCUSDT,2024-03-09 16:00:00,0.00010466352563316339
BTCUSDT,2024-03-10 00:00:00,-7.274914176187881e-05
BTCUSDT,2024-03-10 08:00:00,0.00018327900092612198
BTCUSDT,2024-03-10 16:00:00,-3.3340058393901716e-06
BTCUSDT,2024-03-11 00:00:00,3.45589663682118e-06
BTCUSDT,2024-03-11 08:00:00,-4.683278442021797e-05
BTCUSDT,2024-03-11 16:00:00,-7.361122075369214e-05
BTCUSDT,2024-03-12 00:00:00,0.000364413595838794
BTCUSDT,2024-03-12 08:00:00,0.0001347809033750208
BTCUSDT,2024-03-12 16:00:00,0.00015988849851264627
BTCUSDT,2024-03-13 00:00:00,-2.8751029200132702e-05
BTCUSDT,2024-03-13 08:00:00,0.00019337053378894905
BTCUSDT,2024-03-13 16:00:00,0.00012218174407722094
BTCUSDT,2024-03-14 00:00:00,-3.7424700302745656e-05
BTCUSDT,2024-03-14 08:00:00,-6.822746067609354e-05
BTCUSDT,2024-03-14 16:00:00,5.260477286516254e-05
BTCUSDT,2024-03-15 00:00:00,6.966132274900083e-05
BTCUSDT,2024-03-15 08:00:00,0.00012179780059580678
BTCUSDT,2024-03-15 16:00:00,0.00018129186248496142
BTCUSDT,2024-03-16 00:00:00,-0.00010614217357844634
BTCUSDT,2024-03-16 08:00:00,0.00011304290419147475
BTCUSDT,2024-03-16 16:00:00,-0.0001648715816009828
BTCUSDT,2024-03-17 00:00:00,-2.5100137430532697e-05
BTCUSDT,2024-03-17 08:00:00,-0.0006100738845907253
BTCUSDT,2024-03-17 16:00:00,-1.0088849445650491e-05
BTCUSDT,2024-03-18 00:00:00,-0.00024142514520649635
BTCUSDT,2024-03-18 08:00:00,0.00012202757165855678
BTCUSDT,2024-03-18 16:00:00,3.638416850424866e-05
BTCUSDT,2024-03-19 00:00:00,-0.00014580282355426702
BTCUSDT,2024-03-19 08:00:00,8.004673904195528e-05
BTCUSDT,2024-03-19 16:00:00,2.294203294735313e-05
BTCUSDT,2024-03-20 00:00:00,0.0001100947513490335
BTCUSDT,2024-03-20 08:00:00,-2.0301310839309988e-05
BTCUSDT,2024-03-20 16:00:00,-0.0001572965388593288
BTCUSDT,2024-03-21 00:00:00,0.00018827039333399904
BTCUSDT,2024-03-21 08:00:00,0.00011643225246718309
BTCUSDT,2024-03-21 16:00:00,-0.0001332206649224861
BTCUSDT,2024-03-22 00:00:00,-8.771199515746978e-05
BTCUSDT,2024-03-22 08:00:00,-4.442027103820509e-05
BTCUSDT,2024-03-22 16:00:00,-2.773743540473037e-05
BTCUSDT,2024-03-23 00:00:00,7.625040762142098e-05
BTCUSDT,2024-03-23 08:00:00,1.5193679626638484e-05
BTCUSDT,2024-03-23 16:00:00,0.00012515959644960454
BTCUSDT,2024-03-24 00:00:00,7.472772200058317e-05
BTCUSDT,2024-03-24 08:00:00,-0.00038792741927355033
BTCUSDT,2024-03-24 16:00:00,-0.00019671337316450537
BTCUSDT,2024-03-25 00:00:00,-0.00010746440370863636
BTCUSDT,2024-03-25 08:00:00,-3.9543238564163435e-06
BTCUSDT,2024-03-25 16:00:00,-9.023636593173909e-05
BTCUSDT,2024-03-26 00:00:00,-0.00021362532711297392
BTCUSDT,2024-03-26 08:00:00,9.864475505663278e-05
BTCUSDT,2024-03-26 16:00:00,8.63710642857928e-05
BTCUSDT,2024-03-27 00:00:00,-0.0002495540958661475
BTCUSDT,2024-03-27 08:00:00,0.000153802419763758
BTCUSDT,2024-03-27 16:00:00,0.00015260381212190327
BTCUSDT,2024-03-28 00:00:00,-2.9823218569187166e-05
BTCUSDT,2024-03-28 08:00:00,-0.00021395235141637725
BTCUSDT,2024-03-28 16:00:00,-0.0001679180720065695
BTCUSDT,2024-03-29 00:00:00,-6.35268171749566e-05
BTCUSDT,2024-03-29 08:00:00,-1.7712544848849315e-05
BTCUSDT,2024-03-29 16:00:00,0.00018226632135268602
BTCUSDT,2024-03-30 00:00:00,-0.0001260839915158434
BTCUSDT,2024-03-30 08:00:00,-0.0001481351578220822
BTCUSDT,2024-03-30 16:00:00,0.000228352340753237
BTCUSDT,2024-03-31 00:00:00,3.8652524099592435e-05
BTCUSDT,2024-03-31 08:00:00,6.388131141810675e-05
BTCUSDT,2024-03-31 16:00:00,0.00023309314686908555
ETHUSDT,2024-01-01 00:00:00,-9.790827292430852e-05
ETHUSDT,2024-01-01 08:00:00,6.925738556125419e-05
ETHUSDT,2024-01-01 16:00:00,-8.866093566654975e-05
ETHUSDT,2024-01-02 00:00:00,-0.0001407338980868535
ETHUSDT,2024-01-02 08:00:00,-1.3500372744048192e-05
ETHUSDT,2024-01-02 16:00:00,-0.00010352958711116053
ETHUSDT,2024-01-03 00:00:00,4.579369559307809e-05
ETHUSDT,2024-01-03 08:00:00,9.021729131112189e-05
ETHUSDT,2024-01-03 16:00:00,-0.00025283824071288595
ETHUSDT,2024-01-04 00:00:00,0.00018406459547552886
ETHUSDT,2024-01-04 08:00:00,9.602231751735416e-05
ETHUSDT,2024-01-04 16:00:00,0.00036885725575889453
ETHUSDT,2024-01-05 00:00:00,0.00019193090206759186
ETHUSDT,2024-01-05 08:00:00,-2.035773516226124e-05
ETHUSDT,2024-01-05 16:00:00,3.0495132684838243e-05
ETHUSDT,2024-01-06 00:00:00,0.0001877059916308099
ETHUSDT,2024-01-06 08:00:00,-5.266886179648018e-06
ETHUSDT,2024-01-06 16:00:00,-4.5764150518513415e-05
ETHUSDT,2024-01-07 00:00:00,-0.00012213145246066435
ETHUSDT,2024-01-07 08:00:00,-6.281190981680071e-05
ETHUSDT,2024-01-07 16:00:00,-0.00023748326443274626
ETHUSDT,2024-01-08 00:00:00,-2.921101262205562e-05
ETHUSDT,2024-01-08 08:00:00,-6.405953880791188e-05
ETHUSDT,2024-01-08 16:00:00,-3.5418264226713824e-05
ETHUSDT,2024-01-09 00:00:00,-5.1503294544427814e-05
ETHUSDT,2024-01-09 08:00:00,1.525389766773428e-05
ETHUSDT,2024-01-09 16:00:00,-0.00020321187456909246
ETHUSDT,2024-01-10 00:00:00,3.9563483502593784e-05
ETHUSDT,2024-01-10 08:00:00,4.085207567740822e-05
ETHUSDT,2024-01-10 16:00:00,-4.2722663184426105e-05
ETHUSDT,2024-01-11 00:00:00,-1.3978877783207934e-05
ETHUSDT,2024-01-11 08:00:00,0.0001649232313176246
ETHUSDT,2024-01-11 16:00:00,7.323459044563632e-05
ETHUSDT,2024-01-12 00:00:00,5.8322817594262815e-05
ETHUSDT,2024-01-12 08:00:00,4.2549752097970466e-05
ETHUSDT,2024-01-12 16:00:00,4.405298583953939e-06
ETHUSDT,2024-01-13 00:00:00,7.251951037447666e-05
ETHUSDT,2024-01-13 08:00:00,7.537245826282868e-05
ETHUSDT,2024-01-13 16:00:00,0.00023128095372206592
ETHUSDT,2024-01-14 00:00:00,0.00011873400155773858
ETHUSDT,2024-01-14 08:00:00,-2.4264093088084902e-05
ETHUSDT,2024-01-14 16:00:00,0.00021255724896400026
ETHUSDT,2024-01-15 00:00:00,-0.00016819823559879174
ETHUSDT,2024-01-15 08:00:00,-4.4860637026083685e-05
ETHUSDT,2024-01-15 16:00:00,-0.00017013424503082035
ETHUSDT,2024-01-16 00:00:00,-1.748060312441683e-05
ETHUSDT,2024-01-16 08:00:00,3.3469057291310226e-05
ETHUSDT,2024-01-16 16:00:00,-3.73042567221764e-05
ETHUSDT,2024-01-17 00:00:00,-0.00013824753647181882
ETHUSDT,2024-01-17 08:00:00,6.372274468550452e-05
ETHUSDT,2024-01-17 16:00:00,-9.88735130314611e-05
ETHUSDT,2024-01-18 00:00:00,-2.1940792471090255e-05
ETHUSDT,2024-01-18 08:00:00,-6.7692259771807535e-06
ETHUSDT,2024-01-18 16:00:00,5.993721641439295e-05
ETHUSDT,2024-01-19 00:00:00,3.2076681910541315e-05
ETHUSDT,2024-01-19 08:00:00,0.00011654569678867281
ETHUSDT,2024-01-19 16:00:00,0.0001730955733332584
ETHUSDT,2024-01-20 00:00:00,0.00017854173300889568
ETHUSDT,2024-01-20 08:00:00,5.004001463007249e-05
ETHUSDT,2024-01-20 16:00:00,-0.00016641436565581922
ETHUSDT,2024-01-21 00:00:00,0.00012697892140183423
ETHUSDT,2024-01-21 08:00:00,-0.00015485198953047808
ETHUSDT,2024-01-21 16:00:00,0.00011867553635036848
ETHUSDT,2024-01-22 00:00:00,-4.007774350542296e-05
ETHUSDT,2024-01-22 08:00:00,-0.00015156882399519107
ETHUSDT,2024-01-22 16:00:00,0.00010913871808626955
ETHUSDT,2024-01-23 00:00:00,-9.57165005968714e-05
ETHUSDT,2024-01-23 08:00:00,-0.0001891917388554759
ETHUSDT,2024-01-23 16:00:00,-0.00035296104692973695
ETHUSDT,2024-01-24 00:00:00,7.050516789217516e-05
ETHUSDT,2024-01-24 08:00:00,3.219151827751087e-05
ETHUSDT,2024-01-24 16:00:00,-0.00020312744460286263
ETHUSDT,2024-01-25 00:00:00,3.865066182985997e-05
ETHUSDT,2024-01-25 08:00:00,-4.527867414627874e-05
ETHUSDT,2024-01-25 16:00:00,-0.00015084658256694285
ETHUSDT,2024-01-26 00:00:00,-3.042062716853503e-05
ETHUSDT,2024-01-26 08:00:00,9.155794186040094e-05
ETHUSDT,2024-01-26 16:00:00,0.0002628191984341397
ETHUSDT,2024-01-27 00:00:00,6.20895561109909e-05
ETHUSDT,2024-01-27 08:00:00,-0.00016199449668201374
ETHUSDT,2024-01-27 16:00:00,-0.0002660147042266803
ETHUSDT,2024-01-28 00:00:00,2.666722921956071e-05
ETHUSDT,2024-01-28 08:00:00,0.00012564875323471122
ETHUSDT,2024-01-28 16:00:00,0.00013769296150388028
ETHUSDT,2024-01-29 00:00:00,-3.603362478273104e-05
ETHUSDT,2024-01-29 08:00:00,0.0002666914151105878
ETHUSDT,2024-01-29 16:00:00,0.00018028810098702757
ETHUSDT,2024-01-30 00:00:00,-8.59492167622417e-05
ETHUSDT,2024-01-30 08:00:00,5.192757495682807e-05
ETHUSDT,2024-01-30 16:00:00,-8.817620098745257e-05
ETHUSDT,2024-01-31 00:00:00,-0.00037320062898128103
ETHUSDT,2024-01-31 08:00:00,0.00011418478520660459
ETHUSDT,2024-01-31 16:00:00,0.0002048196484587262
ETHUSDT,2024-02-01 00:00:00,-6.503897296508184e-05
ETHUSDT,2024-02-01 08:00:00,5.826072852988917e-05
ETHUSDT,2024-02-01 16:00:00,-0.0001511623893366445
ETHUSDT,2024-02-02 00:00:00,0.00011400870625031238
ETHUSDT,2024-02-02 08:00:00,-9.99450036715326e-05
ETHUSDT,2024-02-02 16:00:00,8.072138884566159e-05
ETHUSDT,2024-02-03 00:00:00,5.617685867414996e-05
ETHUSDT,2024-02-03 08:00:00,-4.783437897057418e-05
ETHUSDT,2024-02-03 16:00:00,0.0001154369547741595
ETHUSDT,2024-02-04 00:00:00,-6.655966375872955e-05
ETHUSDT,2024-02-04 08:00:00,6.752238608862458e-05
ETHUSDT,2024-02-04 16:00:00,-3.0523753241237225e-05
ETHUSDT,2024-02-05 00:00:00,-0.0003295041426621532
ETHUSDT,2024-02-05 08:00:00,0.00024481571190239837
ETHUSDT,2024-02-05 16:00:00,-2.329372441125347e-05
ETHUSDT,2024-02-06 00:00:00,-0.0001580790662520205
ETHUSDT,2024-02-06 08:00:00,1.794231405040702e-05
ETHUSDT,2024-02-06 16:00:00,-0.0001625823259255941
ETHUSDT,2024-02-07 00:00:00,0.00013908125178201488
ETHUSDT,2024-02-07 08:00:00,0.00025143453349532206
ETHUSDT,2024-02-07 16:00:00,-5.4979562709014384e-05
ETHUSDT,2024-02-08 00:00:00,0.00021878786236338704
ETHUSDT,2024-02-08 08:00:00,-1.3366725993483765e-05
ETHUSDT,2024-02-08 16:00:00,0.00036305284293491576
ETHUSDT,2024-02-09 00:00:00,2.2811308669610436e-06
ETHUSDT,2024-02-09 08:00:00,-0.0001244468894148956
ETHUSDT,2024-02-09 16:00:00,-0.00011622368648408944
ETHUSDT,2024-02-10 00:00:00,-4.233266572829076e-05
ETHUSDT,2024-02-10 08:00:00,0.00010911370234017972
ETHUSDT,2024-02-10 16:00:00,-3.991844749111996e-05
ETHUSDT,2024-02-11 00:00:00,-4.006633609369922e-05
ETHUSDT,2024-02-11 08:00:00,-9.032864711338463e-05
ETHUSDT,2024-02-11 16:00:00,6.797148989794535e-05
ETHUSDT,2024-02-12 00:00:00,0.00029473308704647586
ETHUSDT,2024-02-12 08:00:00,2.1478759738112814e-05
ETHUSDT,2024-02-12 16:00:00,8.911133429918422e-05
ETHUSDT,2024-02-13 00:00:00,-4.474926383207373e-05
ETHUSDT,2024-02-13 08:00:00,-0.00023970496320664748
ETHUSDT,2024-02-13 16:00:00,-0.00010091696080514854
ETHUSDT,2024-02-14 00:00:00,-7.818659300121078e-05
ETHUSDT,2024-02-14 08:00:00,8.183432429656122e-05
ETHUSDT,2024-02-14 16:00:00,-1.1444499151821592e-05
ETHUSDT,2024-02-15 00:00:00,0.0001729607374173816
ETHUSDT,2024-02-15 08:00:00,-0.000312167333040314
ETHUSDT,2024-02-15 16:00:00,-0.00015968238638899954
ETHUSDT,2024-02-16 00:00:00,-0.00013177169101088738
ETHUSDT,2024-02-16 08:00:00,9.676524794313195e-05
ETHUSDT,2024-02-16 16:00:00,-6.537243213996092e-05
ETHUSDT,2024-02-17 00:00:00,2.4819703611463578e-05
ETHUSDT,2024-02-17 08:00:00,4.769723275108367e-06
ETHUSDT,2024-02-17 16:00:00,3.317866216282105e-05
ETHUSDT,2024-02-18 00:00:00,0.00012875032491021805
ETHUSDT,2024-02-18 08:00:00,-3.813067962540071e-06
ETHUSDT,2024-02-18 16:00:00,-2.157081195720032e-06
ETHUSDT,2024-02-19 00:00:00,-8.362096581343532e-05
ETHUSDT,2024-02-19 08:00:00,5.093757873097878e-05
ETHUSDT,2024-02-19 16:00:00,7.72995420527632e-05
ETHUSDT,2024-02-20 00:00:00,1.2197499625585308e-05
ETHUSDT,2024-02-20 08:00:00,0.0001417159019460771
ETHUSDT,2024-02-20 16:00:00,-0.00012507665465192325
ETHUSDT,2024-02-21 00:00:00,-0.00016570428294806209
ETHUSDT,2024-02-21 08:00:00,7.378295929345635e-05
ETHUSDT,2024-02-21 16:00:00,-0.00011757813483316905
ETHUSDT,2024-02-22 00:00:00,-0.0003069160887713708
ETHUSDT,2024-02-22 08:00:00,5.892792047023069e-05
ETHUSDT,2024-02-22 16:00:00,-0.00013162608632282758
ETHUSDT,2024-02-23 00:00:00,9.951726227973166e-06
ETHUSDT,2024-02-23 08:00:00,-0.0002733822197661733
